code	word	docid	sentid	sentpos	fdur	wlen	subject	unigramsurp
23177	were	d04	126	12	358.8	4	s008	2.583027
23177	were	d04	126	12	152.28	4	s009	2.583027
23177	were	d04	126	12	244.27	4	s010	2.583027
23177	were	d04	126	12	95.85	4	s011	2.583027
23177	were	d04	126	12	319	4	s012	2.583027
23177	were	d04	126	12	262.22	4	s013	2.583027
23177	were	d04	126	12	224.66	4	s014	2.583027
23177	were	d04	126	12	140.6	4	s015	2.583027
23177	were	d04	126	12	236.94	4	s017	2.583027
23177	were	d04	126	12	377.76	4	s020	2.583027
23177	were	d04	126	12	614.17	4	s021	2.583027
23177	were	d04	126	12	272.29	4	s022	2.583027
23177	were	d04	126	12	278.06	4	s024	2.583027
23177	were	d04	126	12	421.47	4	s025	2.583027
23177	were	d04	126	12	255.26	4	s026	2.583027
23177	were	d04	126	12	40.64	4	s027	2.583027
23177	were	d04	126	12	187.57	4	s031	2.583027
23177	were	d04	126	12	199.36	4	s032	2.583027
23177	were	d04	126	12	229.03	4	s033	2.583027
23177	were	d04	126	12	229.82	4	s034	2.583027
23177	were	d04	126	12	182.34	4	s035	2.583027
23178	important	d04	126	13	223.19	9	s002	3.7202406
23178	important	d04	126	13	572.19	9	s005	3.7202406
23178	important	d04	126	13	360.86	9	s008	3.7202406
23178	important	d04	126	13	130.55	9	s009	3.7202406
23178	important	d04	126	13	302.49	9	s010	3.7202406
23178	important	d04	126	13	156.91	9	s011	3.7202406
23178	important	d04	126	13	321.15	9	s012	3.7202406
23178	important	d04	126	13	277.75	9	s013	3.7202406
23178	important	d04	126	13	232.28	9	s014	3.7202406
23178	important	d04	126	13	140.31	9	s015	3.7202406
23178	important	d04	126	13	223.17	9	s017	3.7202406
23178	important	d04	126	13	374.45	9	s020	3.7202406
23178	important	d04	126	13	1954.51	9	s021	3.7202406
23178	important	d04	126	13	287.83	9	s022	3.7202406
23178	important	d04	126	13	328.28	9	s024	3.7202406
23178	important	d04	126	13	196.67	9	s025	3.7202406
23178	important	d04	126	13	324.12	9	s026	3.7202406
23178	important	d04	126	13	147.18	9	s027	3.7202406
23178	important	d04	126	13	179.23	9	s031	3.7202406
23178	important	d04	126	13	185.64	9	s032	3.7202406
23178	important	d04	126	13	204.61	9	s033	3.7202406
23178	important	d04	126	13	181.39	9	s034	3.7202406
23178	important	d04	126	13	197.94	9	s035	3.7202406
23179	to	d04	126	14	230.82	2	s002	1.6088771
23179	to	d04	126	14	352.6	2	s005	1.6088771
23179	to	d04	126	14	338.92	2	s008	1.6088771
23179	to	d04	126	14	143.6	2	s009	1.6088771
23179	to	d04	126	14	293.94	2	s010	1.6088771
23179	to	d04	126	14	151.29	2	s011	1.6088771
23179	to	d04	126	14	339.25	2	s012	1.6088771
23179	to	d04	126	14	287.96	2	s013	1.6088771
23179	to	d04	126	14	239.81	2	s014	1.6088771
23179	to	d04	126	14	115.96	2	s015	1.6088771
23179	to	d04	126	14	230.77	2	s017	1.6088771
23179	to	d04	126	14	355.16	2	s020	1.6088771
23179	to	d04	126	14	210.09	2	s021	1.6088771
23179	to	d04	126	14	236.55	2	s022	1.6088771
23179	to	d04	126	14	309.01	2	s024	1.6088771
23179	to	d04	126	14	406.99	2	s025	1.6088771
23179	to	d04	126	14	270.2	2	s026	1.6088771
23179	to	d04	126	14	122.86	2	s027	1.6088771
23179	to	d04	126	14	216.22	2	s031	1.6088771
23179	to	d04	126	14	193.32	2	s032	1.6088771
23179	to	d04	126	14	270.92	2	s033	1.6088771
23179	to	d04	126	14	181.02	2	s034	1.6088771
23179	to	d04	126	14	216.25	2	s035	1.6088771
23180	people's	d04	126	15	198.33	8	s002	4.540668
23180	people's	d04	126	15	479.95	8	s005	4.540668
23180	people's	d04	126	15	367.67	8	s008	4.540668
23180	people's	d04	126	15	143.29	8	s009	4.540668
23180	people's	d04	126	15	258.75	8	s010	4.540668
23180	people's	d04	126	15	111	8	s011	4.540668
23180	people's	d04	126	15	311.99	8	s012	4.540668
23180	people's	d04	126	15	356.69	8	s013	4.540668
23180	people's	d04	126	15	234.09	8	s014	4.540668
23180	people's	d04	126	15	134.4	8	s015	4.540668
23180	people's	d04	126	15	246.34	8	s017	4.540668
23180	people's	d04	126	15	365.17	8	s020	4.540668
23180	people's	d04	126	15	215.07	8	s021	4.540668
23180	people's	d04	126	15	254.81	8	s022	4.540668
23180	people's	d04	126	15	356.41	8	s024	4.540668
23180	people's	d04	126	15	379.63	8	s025	4.540668
23180	people's	d04	126	15	325.72	8	s026	4.540668
23180	people's	d04	126	15	53.23	8	s027	4.540668
23180	people's	d04	126	15	213.1	8	s031	4.540668
23180	people's	d04	126	15	171.56	8	s032	4.540668
23180	people's	d04	126	15	230.4	8	s033	4.540668
23180	people's	d04	126	15	220.65	8	s034	4.540668
23180	people's	d04	126	15	229.2	8	s035	4.540668
23183	human	d04	127	2	287.43	5	s002	3.7304072
23183	human	d04	127	2	377.07	5	s005	3.7304072
23183	human	d04	127	2	391.73	5	s008	3.7304072
23183	human	d04	127	2	139.48	5	s009	3.7304072
23183	human	d04	127	2	283.25	5	s010	3.7304072
23183	human	d04	127	2	66.52	5	s011	3.7304072
23183	human	d04	127	2	282.97	5	s012	3.7304072
23183	human	d04	127	2	316.59	5	s013	3.7304072
23183	human	d04	127	2	248.29	5	s014	3.7304072
23183	human	d04	127	2	223.48	5	s015	3.7304072
23183	human	d04	127	2	495.18	5	s017	3.7304072
23183	human	d04	127	2	327.29	5	s020	3.7304072
23183	human	d04	127	2	272.39	5	s021	3.7304072
23183	human	d04	127	2	634.31	5	s022	3.7304072
23183	human	d04	127	2	348.76	5	s024	3.7304072
23183	human	d04	127	2	475.76	5	s025	3.7304072
23183	human	d04	127	2	352.64	5	s026	3.7304072
23183	human	d04	127	2	270.5	5	s027	3.7304072
23183	human	d04	127	2	174.08	5	s031	3.7304072
23183	human	d04	127	2	529.85	5	s032	3.7304072
23183	human	d04	127	2	231.38	5	s033	3.7304072
23183	human	d04	127	2	194.99	5	s034	3.7304072
23183	human	d04	127	2	429.9	5	s035	3.7304072
23184	body--	d04	127	3	308.26	6	s002	9.362301
23184	body--	d04	127	3	325.73	6	s005	9.362301
23184	body--	d04	127	3	359.02	6	s008	9.362301
23184	body--	d04	127	3	131.12	6	s009	9.362301
23184	body--	d04	127	3	285.41	6	s010	9.362301
23184	body--	d04	127	3	202.39	6	s011	9.362301
23184	body--	d04	127	3	285.1	6	s012	9.362301
23184	body--	d04	127	3	294.73	6	s013	9.362301
23184	body--	d04	127	3	261.17	6	s014	9.362301
23184	body--	d04	127	3	215.07	6	s015	9.362301
23184	body--	d04	127	3	203.66	6	s017	9.362301
23184	body--	d04	127	3	308.05	6	s020	9.362301
23184	body--	d04	127	3	295.92	6	s021	9.362301
23184	body--	d04	127	3	251.84	6	s022	9.362301
23184	body--	d04	127	3	316.13	6	s024	9.362301
23184	body--	d04	127	3	277.57	6	s025	9.362301
23184	body--	d04	127	3	343.99	6	s026	9.362301
23184	body--	d04	127	3	101.98	6	s027	9.362301
23184	body--	d04	127	3	435.07	6	s031	9.362301
23184	body--	d04	127	3	310.32	6	s032	9.362301
23184	body--	d04	127	3	302.87	6	s033	9.362301
23184	body--	d04	127	3	261.26	6	s034	9.362301
23184	body--	d04	127	3	269.16	6	s035	9.362301
23185	he	d04	127	4	195.66	2	s002	2.37278
23185	he	d04	127	4	306.46	2	s005	2.37278
23185	he	d04	127	4	569.09	2	s008	2.37278
23185	he	d04	127	4	128.21	2	s009	2.37278
23185	he	d04	127	4	319.5	2	s010	2.37278
23185	he	d04	127	4	108.66	2	s011	2.37278
23185	he	d04	127	4	311.27	2	s012	2.37278
23185	he	d04	127	4	451.51	2	s013	2.37278
23185	he	d04	127	4	252.65	2	s014	2.37278
23185	he	d04	127	4	164	2	s015	2.37278
23185	he	d04	127	4	253.94	2	s017	2.37278
23185	he	d04	127	4	371.44	2	s020	2.37278
23185	he	d04	127	4	900.73	2	s021	2.37278
23185	he	d04	127	4	272.73	2	s022	2.37278
23185	he	d04	127	4	270.27	2	s024	2.37278
23185	he	d04	127	4	359.73	2	s025	2.37278
23185	he	d04	127	4	327.4	2	s026	2.37278
23185	he	d04	127	4	117.73	2	s027	2.37278
23185	he	d04	127	4	172.94	2	s031	2.37278
23185	he	d04	127	4	285.79	2	s032	2.37278
23185	he	d04	127	4	278.33	2	s033	2.37278
23185	he	d04	127	4	236.74	2	s034	2.37278
23185	he	d04	127	4	236.63	2	s035	2.37278
23186	pointed	d04	127	5	205.96	7	s002	4.387471
23186	pointed	d04	127	5	257.94	7	s005	4.387471
23186	pointed	d04	127	5	365.49	7	s008	4.387471
23186	pointed	d04	127	5	133.22	7	s009	4.387471
23186	pointed	d04	127	5	313.64	7	s010	4.387471
23186	pointed	d04	127	5	100.42	7	s011	4.387471
23186	pointed	d04	127	5	318.69	7	s012	4.387471
23186	pointed	d04	127	5	344.07	7	s013	4.387471
23186	pointed	d04	127	5	233.54	7	s014	4.387471
23186	pointed	d04	127	5	174.36	7	s015	4.387471
23186	pointed	d04	127	5	202.82	7	s017	4.387471
23186	pointed	d04	127	5	376.16	7	s020	4.387471
23186	pointed	d04	127	5	259.26	7	s021	4.387471
23186	pointed	d04	127	5	258.9	7	s022	4.387471
23186	pointed	d04	127	5	365.79	7	s024	4.387471
23186	pointed	d04	127	5	673.81	7	s025	4.387471
23186	pointed	d04	127	5	452.11	7	s026	4.387471
23186	pointed	d04	127	5	128.18	7	s027	4.387471
23186	pointed	d04	127	5	177.98	7	s031	4.387471
23186	pointed	d04	127	5	263.89	7	s032	4.387471
23186	pointed	d04	127	5	232.54	7	s033	4.387471
23186	pointed	d04	127	5	230.99	7	s034	4.387471
23186	pointed	d04	127	5	214.88	7	s035	4.387471
23187	out,	d04	127	6	258.89	4	s002	4.240937
23187	out,	d04	127	6	310.8	4	s005	4.240937
23187	out,	d04	127	6	375.51	4	s008	4.240937
23187	out,	d04	127	6	122.34	4	s009	4.240937
23187	out,	d04	127	6	251.71	4	s010	4.240937
23187	out,	d04	127	6	116.13	4	s011	4.240937
23187	out,	d04	127	6	312.82	4	s012	4.240937
23187	out,	d04	127	6	343.48	4	s013	4.240937
23187	out,	d04	127	6	227.78	4	s014	4.240937
23187	out,	d04	127	6	171.31	4	s015	4.240937
23187	out,	d04	127	6	205.08	4	s017	4.240937
23187	out,	d04	127	6	420.87	4	s020	4.240937
23187	out,	d04	127	6	240.07	4	s021	4.240937
23187	out,	d04	127	6	231.76	4	s022	4.240937
23187	out,	d04	127	6	314.47	4	s024	4.240937
23187	out,	d04	127	6	531.31	4	s025	4.240937
23187	out,	d04	127	6	384.67	4	s026	4.240937
23187	out,	d04	127	6	133.2	4	s027	4.240937
23187	out,	d04	127	6	182.91	4	s031	4.240937
23187	out,	d04	127	6	239.41	4	s032	4.240937
23187	out,	d04	127	6	242.76	4	s033	4.240937
23187	out,	d04	127	6	190.56	4	s034	4.240937
23187	out,	d04	127	6	211.77	4	s035	4.240937
23188	for	d04	127	7	162.4	3	s002	2.065867
23188	for	d04	127	7	358.24	3	s005	2.065867
23188	for	d04	127	7	420.21	3	s008	2.065867
23188	for	d04	127	7	116.68	3	s009	2.065867
23188	for	d04	127	7	336.58	3	s010	2.065867
23188	for	d04	127	7	86.59	3	s011	2.065867
23188	for	d04	127	7	314.92	3	s012	2.065867
23188	for	d04	127	7	326.9	3	s013	2.065867
23188	for	d04	127	7	219.33	3	s014	2.065867
23188	for	d04	127	7	176.35	3	s015	2.065867
23188	for	d04	127	7	223.32	3	s017	2.065867
23188	for	d04	127	7	380.11	3	s020	2.065867
23188	for	d04	127	7	202.34	3	s021	2.065867
23188	for	d04	127	7	263.31	3	s022	2.065867
23188	for	d04	127	7	268.58	3	s024	2.065867
23188	for	d04	127	7	343.74	3	s025	2.065867
23188	for	d04	127	7	320	3	s026	2.065867
23188	for	d04	127	7	138.27	3	s027	2.065867
23188	for	d04	127	7	206.59	3	s031	2.065867
23188	for	d04	127	7	193.63	3	s032	2.065867
23188	for	d04	127	7	236.93	3	s033	2.065867
23188	for	d04	127	7	174.2	3	s034	2.065867
23188	for	d04	127	7	208.7	3	s035	2.065867
23189	example--	d04	127	8	188.76	9	s002	9.007232
23189	example--	d04	127	8	552.32	9	s005	9.007232
23189	example--	d04	127	8	315.41	9	s008	9.007232
23189	example--	d04	127	8	127.12	9	s009	9.007232
23189	example--	d04	127	8	309.35	9	s010	9.007232
23189	example--	d04	127	8	227.68	9	s011	9.007232
23189	example--	d04	127	8	309.01	9	s012	9.007232
23189	example--	d04	127	8	331.59	9	s013	9.007232
23189	example--	d04	127	8	226.86	9	s014	9.007232
23189	example--	d04	127	8	181.33	9	s015	9.007232
23189	example--	d04	127	8	214.94	9	s017	9.007232
23189	example--	d04	127	8	544.76	9	s020	9.007232
23189	example--	d04	127	8	212.58	9	s021	9.007232
23189	example--	d04	127	8	222.85	9	s022	9.007232
23189	example--	d04	127	8	340.05	9	s024	9.007232
23189	example--	d04	127	8	407.21	9	s025	9.007232
23189	example--	d04	127	8	354.16	9	s026	9.007232
23189	example--	d04	127	8	151.37	9	s027	9.007232
23189	example--	d04	127	8	187.52	9	s031	9.007232
23189	example--	d04	127	8	203.95	9	s032	9.007232
23189	example--	d04	127	8	271.19	9	s033	9.007232
23189	example--	d04	127	8	203.21	9	s034	9.007232
23189	example--	d04	127	8	341.69	9	s035	9.007232
23190	required	d04	127	9	156.33	8	s002	4.1982994
23190	required	d04	127	9	463.36	8	s005	4.1982994
23190	required	d04	127	9	485.55	8	s008	4.1982994
23190	required	d04	127	9	300.16	8	s009	4.1982994
23190	required	d04	127	9	300.83	8	s010	4.1982994
23190	required	d04	127	9	123.26	8	s011	4.1982994
23190	required	d04	127	9	316.45	8	s012	4.1982994
23190	required	d04	127	9	312.37	8	s013	4.1982994
23190	required	d04	127	9	218.48	8	s014	4.1982994
23190	required	d04	127	9	92.91	8	s015	4.1982994
23190	required	d04	127	9	227.85	8	s017	4.1982994
23190	required	d04	127	9	415.9	8	s020	4.1982994
23190	required	d04	127	9	249.5	8	s021	4.1982994
23190	required	d04	127	9	278.38	8	s022	4.1982994
23190	required	d04	127	9	307.48	8	s024	4.1982994
23190	required	d04	127	9	371.75	8	s025	4.1982994
23190	required	d04	127	9	292.14	8	s026	4.1982994
23190	required	d04	127	9	158.98	8	s027	4.1982994
23190	required	d04	127	9	571.1	8	s031	4.1982994
23190	required	d04	127	9	206.22	8	s032	4.1982994
23190	required	d04	127	9	262.65	8	s033	4.1982994
23190	required	d04	127	9	205.49	8	s034	4.1982994
23190	required	d04	127	9	205.07	8	s035	4.1982994
23191	33	d04	127	10	222.67	2	s002	4.2571044
23191	33	d04	127	10	286.6	2	s005	4.2571044
23191	33	d04	127	10	383.36	2	s008	4.2571044
23191	33	d04	127	10	155.57	2	s009	4.2571044
23191	33	d04	127	10	316.21	2	s010	4.2571044
23191	33	d04	127	10	85.66	2	s011	4.2571044
23191	33	d04	127	10	294.57	2	s012	4.2571044
23191	33	d04	127	10	274.48	2	s013	4.2571044
23191	33	d04	127	10	210.02	2	s014	4.2571044
23191	33	d04	127	10	178.05	2	s015	4.2571044
23191	33	d04	127	10	243.43	2	s017	4.2571044
23191	33	d04	127	10	364.52	2	s020	4.2571044
23191	33	d04	127	10	246.4	2	s021	4.2571044
23191	33	d04	127	10	240.58	2	s022	4.2571044
23191	33	d04	127	10	330.88	2	s024	4.2571044
23191	33	d04	127	10	384.45	2	s025	4.2571044
23191	33	d04	127	10	528.95	2	s026	4.2571044
23191	33	d04	127	10	497.38	2	s027	4.2571044
23191	33	d04	127	10	199.49	2	s031	4.2571044
23191	33	d04	127	10	208.5	2	s032	4.2571044
23191	33	d04	127	10	246.22	2	s033	4.2571044
23191	33	d04	127	10	194.42	2	s034	4.2571044
23191	33	d04	127	10	167.34	2	s035	4.2571044
23192	units	d04	127	11	198.25	5	s002	4.4254556
23192	units	d04	127	11	491.36	5	s005	4.4254556
23192	units	d04	127	11	406.76	5	s008	4.4254556
23192	units	d04	127	11	261.99	5	s009	4.4254556
23192	units	d04	127	11	310.33	5	s010	4.4254556
23192	units	d04	127	11	74.78	5	s011	4.4254556
23192	units	d04	127	11	531.32	5	s012	4.4254556
23192	units	d04	127	11	324.62	5	s013	4.4254556
23192	units	d04	127	11	246.98	5	s014	4.4254556
23192	units	d04	127	11	207.04	5	s015	4.4254556
23192	units	d04	127	11	237.62	5	s017	4.4254556
23192	units	d04	127	11	390.53	5	s020	4.4254556
23192	units	d04	127	11	251.22	5	s021	4.4254556
23192	units	d04	127	11	266.76	5	s022	4.4254556
23192	units	d04	127	11	351.66	5	s024	4.4254556
23192	units	d04	127	11	391.81	5	s025	4.4254556
23192	units	d04	127	11	213.36	5	s026	4.4254556
23192	units	d04	127	11	357.81	5	s027	4.4254556
23192	units	d04	127	11	377.81	5	s031	4.4254556
23192	units	d04	127	11	221.42	5	s032	4.4254556
23192	units	d04	127	11	323.06	5	s033	4.4254556
23192	units	d04	127	11	236.65	5	s034	4.4254556
23192	units	d04	127	11	244.3	5	s035	4.4254556
23193	of	d04	127	12	240.57	2	s002	1.6084222
23193	of	d04	127	12	303.87	2	s005	1.6084222
23193	of	d04	127	12	379.37	2	s008	1.6084222
23193	of	d04	127	12	141.46	2	s009	1.6084222
23193	of	d04	127	12	285.8	2	s010	1.6084222
23193	of	d04	127	12	93.19	2	s011	1.6084222
23193	of	d04	127	12	327.82	2	s012	1.6084222
23193	of	d04	127	12	510.74	2	s013	1.6084222
23193	of	d04	127	12	251.8	2	s014	1.6084222
23193	of	d04	127	12	123.99	2	s015	1.6084222
23193	of	d04	127	12	207.89	2	s017	1.6084222
23193	of	d04	127	12	357.84	2	s020	1.6084222
23193	of	d04	127	12	192.14	2	s021	1.6084222
23193	of	d04	127	12	274.36	2	s022	1.6084222
23193	of	d04	127	12	311.06	2	s024	1.6084222
23193	of	d04	127	12	423.09	2	s025	1.6084222
23193	of	d04	127	12	338.35	2	s026	1.6084222
23193	of	d04	127	12	191.9	2	s027	1.6084222
23193	of	d04	127	12	182.43	2	s031	1.6084222
23193	of	d04	127	12	269.02	2	s032	1.6084222
23193	of	d04	127	12	301.17	2	s033	1.6084222
23193	of	d04	127	12	166.92	2	s034	1.6084222
23193	of	d04	127	12	206.53	2	s035	1.6084222
23194	blue	d04	127	13	146.74	4	s002	4.385725
23194	blue	d04	127	13	295.34	4	s005	4.385725
23194	blue	d04	127	13	338.65	4	s008	4.385725
23194	blue	d04	127	13	125.16	4	s009	4.385725
23194	blue	d04	127	13	295.98	4	s010	4.385725
23194	blue	d04	127	13	74.35	4	s011	4.385725
23194	blue	d04	127	13	348.54	4	s012	4.385725
23194	blue	d04	127	13	277.82	4	s013	4.385725
23194	blue	d04	127	13	240.74	4	s014	4.385725
23194	blue	d04	127	13	182.33	4	s015	4.385725
23194	blue	d04	127	13	236.76	4	s017	4.385725
23194	blue	d04	127	13	375.89	4	s020	4.385725
23194	blue	d04	127	13	199.72	4	s021	4.385725
23194	blue	d04	127	13	236.43	4	s022	4.385725
23194	blue	d04	127	13	334.54	4	s024	4.385725
23194	blue	d04	127	13	342.43	4	s025	4.385725
23194	blue	d04	127	13	375.08	4	s026	4.385725
23194	blue	d04	127	13	135.52	4	s027	4.385725
23194	blue	d04	127	13	182.07	4	s031	4.385725
23194	blue	d04	127	13	188.49	4	s032	4.385725
23194	blue	d04	127	13	236.58	4	s033	4.385725
23194	blue	d04	127	13	195.86	4	s034	4.385725
23194	blue	d04	127	13	192.81	4	s035	4.385725
23197	that	d04	128	2	361.2	4	s002	2.069754
23197	that	d04	128	2	301.2	4	s005	2.069754
23197	that	d04	128	2	370.73	4	s008	2.069754
23197	that	d04	128	2	150.1	4	s009	2.069754
23197	that	d04	128	2	291.07	4	s010	2.069754
23197	that	d04	128	2	158.38	4	s011	2.069754
23197	that	d04	128	2	287.83	4	s012	2.069754
23197	that	d04	128	2	224.86	4	s013	2.069754
23197	that	d04	128	2	225.11	4	s014	2.069754
23197	that	d04	128	2	140.8	4	s015	2.069754
23197	that	d04	128	2	224.15	4	s017	2.069754
23197	that	d04	128	2	383.7	4	s020	2.069754
23197	that	d04	128	2	248.33	4	s021	2.069754
23197	that	d04	128	2	245.24	4	s022	2.069754
23197	that	d04	128	2	326.77	4	s024	2.069754
23197	that	d04	128	2	260.1	4	s025	2.069754
23197	that	d04	128	2	284.71	4	s026	2.069754
23197	that	d04	128	2	134.21	4	s027	2.069754
23197	that	d04	128	2	198.95	4	s031	2.069754
23197	that	d04	128	2	197.16	4	s032	2.069754
23197	that	d04	128	2	224.04	4	s033	2.069754
23197	that	d04	128	2	204.81	4	s034	2.069754
23197	that	d04	128	2	212.29	4	s035	2.069754
23198	reason,	d04	128	3	139.26	7	s002	5.0605416
23198	reason,	d04	128	3	284.67	7	s005	5.0605416
23198	reason,	d04	128	3	319.42	7	s008	5.0605416
23198	reason,	d04	128	3	149.79	7	s009	5.0605416
23198	reason,	d04	128	3	271.92	7	s010	5.0605416
23198	reason,	d04	128	3	64.72	7	s011	5.0605416
23198	reason,	d04	128	3	356.29	7	s012	5.0605416
23198	reason,	d04	128	3	256.48	7	s013	5.0605416
23198	reason,	d04	128	3	208.7	7	s014	5.0605416
23198	reason,	d04	128	3	156.44	7	s015	5.0605416
23198	reason,	d04	128	3	207.75	7	s017	5.0605416
23198	reason,	d04	128	3	431.06	7	s020	5.0605416
23198	reason,	d04	128	3	173.15	7	s021	5.0605416
23198	reason,	d04	128	3	458.1	7	s022	5.0605416
23198	reason,	d04	128	3	299.5	7	s024	5.0605416
23198	reason,	d04	128	3	619.59	7	s025	5.0605416
23198	reason,	d04	128	3	350.85	7	s026	5.0605416
23198	reason,	d04	128	3	195.31	7	s027	5.0605416
23198	reason,	d04	128	3	185.23	7	s031	5.0605416
23198	reason,	d04	128	3	215.5	7	s032	5.0605416
23198	reason,	d04	128	3	223.6	7	s033	5.0605416
23198	reason,	d04	128	3	183.08	7	s034	5.0605416
23198	reason,	d04	128	3	217.25	7	s035	5.0605416
23199	he	d04	128	4	194.93	2	s002	2.37278
23199	he	d04	128	4	870.81	2	s005	2.37278
23199	he	d04	128	4	457.55	2	s008	2.37278
23199	he	d04	128	4	133.44	2	s009	2.37278
23199	he	d04	128	4	319.38	2	s010	2.37278
23199	he	d04	128	4	112.56	2	s011	2.37278
23199	he	d04	128	4	278.31	2	s012	2.37278
23199	he	d04	128	4	285.34	2	s013	2.37278
23199	he	d04	128	4	213.61	2	s014	2.37278
23199	he	d04	128	4	158.79	2	s015	2.37278
23199	he	d04	128	4	204.69	2	s017	2.37278
23199	he	d04	128	4	430.32	2	s020	2.37278
23199	he	d04	128	4	178.2	2	s021	2.37278
23199	he	d04	128	4	246.64	2	s022	2.37278
23199	he	d04	128	4	360.26	2	s024	2.37278
23199	he	d04	128	4	282.52	2	s025	2.37278
23199	he	d04	128	4	302.23	2	s026	2.37278
23199	he	d04	128	4	181.57	2	s027	2.37278
23199	he	d04	128	4	200.89	2	s031	2.37278
23199	he	d04	128	4	180.41	2	s032	2.37278
23199	he	d04	128	4	199.18	2	s033	2.37278
23199	he	d04	128	4	214.75	2	s034	2.37278
23199	he	d04	128	4	462.2	2	s035	2.37278
23200	informed	d04	128	5	189.21	8	s002	4.5975094
23200	informed	d04	128	5	429.42	8	s005	4.5975094
23200	informed	d04	128	5	430.11	8	s008	4.5975094
23200	informed	d04	128	5	154.53	8	s009	4.5975094
23200	informed	d04	128	5	265.48	8	s010	4.5975094
23200	informed	d04	128	5	120.32	8	s011	4.5975094
23200	informed	d04	128	5	304.48	8	s012	4.5975094
23200	informed	d04	128	5	231.51	8	s013	4.5975094
23200	informed	d04	128	5	242.59	8	s014	4.5975094
23200	informed	d04	128	5	121.18	8	s015	4.5975094
23200	informed	d04	128	5	201.63	8	s017	4.5975094
23200	informed	d04	128	5	397.55	8	s020	4.5975094
23200	informed	d04	128	5	183.14	8	s021	4.5975094
23200	informed	d04	128	5	275.53	8	s022	4.5975094
23200	informed	d04	128	5	274.35	8	s024	4.5975094
23200	informed	d04	128	5	564.72	8	s025	4.5975094
23200	informed	d04	128	5	341.68	8	s026	4.5975094
23200	informed	d04	128	5	125.21	8	s027	4.5975094
23200	informed	d04	128	5	195.17	8	s031	4.5975094
23200	informed	d04	128	5	404.06	8	s032	4.5975094
23200	informed	d04	128	5	201.5	8	s033	4.5975094
23200	informed	d04	128	5	211.62	8	s034	4.5975094
23200	informed	d04	128	5	173.36	8	s035	4.5975094
23201	her,	d04	128	6	140.85	4	s002	4.7222223
23201	her,	d04	128	6	308.67	4	s005	4.7222223
23201	her,	d04	128	6	325.39	4	s008	4.7222223
23201	her,	d04	128	6	140.89	4	s009	4.7222223
23201	her,	d04	128	6	321.02	4	s010	4.7222223
23201	her,	d04	128	6	258.75	4	s011	4.7222223
23201	her,	d04	128	6	303.92	4	s012	4.7222223
23201	her,	d04	128	6	271.07	4	s013	4.7222223
23201	her,	d04	128	6	252.76	4	s014	4.7222223
23201	her,	d04	128	6	163.56	4	s015	4.7222223
23201	her,	d04	128	6	211.86	4	s017	4.7222223
23201	her,	d04	128	6	391.59	4	s020	4.7222223
23201	her,	d04	128	6	166.82	4	s021	4.7222223
23201	her,	d04	128	6	285.66	4	s022	4.7222223
23201	her,	d04	128	6	292.46	4	s024	4.7222223
23201	her,	d04	128	6	326.45	4	s025	4.7222223
23201	her,	d04	128	6	253.06	4	s026	4.7222223
23201	her,	d04	128	6	135.6	4	s027	4.7222223
23201	her,	d04	128	6	197.43	4	s031	4.7222223
23201	her,	d04	128	6	206.03	4	s032	4.7222223
23201	her,	d04	128	6	227.77	4	s033	4.7222223
23201	her,	d04	128	6	232.61	4	s034	4.7222223
23201	her,	d04	128	6	202.4	4	s035	4.7222223
23202	the	d04	128	7	164.54	3	s002	1.2888894
23202	the	d04	128	7	284.12	3	s005	1.2888894
23202	the	d04	128	7	335.48	3	s008	1.2888894
23202	the	d04	128	7	116.53	3	s009	1.2888894
23202	the	d04	128	7	251.1	3	s010	1.2888894
23202	the	d04	128	7	119.55	3	s011	1.2888894
23202	the	d04	128	7	319.37	3	s012	1.2888894
23202	the	d04	128	7	278.55	3	s013	1.2888894
23202	the	d04	128	7	233.7	3	s014	1.2888894
23202	the	d04	128	7	125.9	3	s015	1.2888894
23202	the	d04	128	7	224.8	3	s017	1.2888894
23202	the	d04	128	7	406.89	3	s020	1.2888894
23202	the	d04	128	7	187.79	3	s021	1.2888894
23202	the	d04	128	7	311.84	3	s022	1.2888894
23202	the	d04	128	7	305.29	3	s024	1.2888894
23202	the	d04	128	7	427.17	3	s025	1.2888894
23202	the	d04	128	7	289.91	3	s026	1.2888894
23202	the	d04	128	7	132.62	3	s027	1.2888894
23202	the	d04	128	7	207.76	3	s031	1.2888894
23202	the	d04	128	7	208.3	3	s032	1.2888894
23202	the	d04	128	7	243.35	3	s033	1.2888894
23202	the	d04	128	7	178.82	3	s034	1.2888894
23202	the	d04	128	7	196.63	3	s035	1.2888894
23203	Lord	d04	128	8	134.88	4	s002	4.9273405
23203	Lord	d04	128	8	310.28	4	s005	4.9273405
23203	Lord	d04	128	8	436.17	4	s008	4.9273405
23203	Lord	d04	128	8	86.99	4	s009	4.9273405
23203	Lord	d04	128	8	319.96	4	s010	4.9273405
23203	Lord	d04	128	8	145.97	4	s011	4.9273405
23203	Lord	d04	128	8	353.52	4	s012	4.9273405
23203	Lord	d04	128	8	272.76	4	s013	4.9273405
23203	Lord	d04	128	8	211.85	4	s014	4.9273405
23203	Lord	d04	128	8	360.26	4	s015	4.9273405
23203	Lord	d04	128	8	224.37	4	s017	4.9273405
23203	Lord	d04	128	8	363.52	4	s020	4.9273405
