Subject	Item	word_pos	electrode	my_in
v3_QMZSS	329	1	RDPa	1
v3_QMZSS	329	1	LLOc	1
v3_QMZSS	329	1	RLOc	1
v3_QMZSS	329	1	LMOc	1
v3_QMZSS	329	1	RMOc	1
v3_QMZSS	329	1	MiOc	1
v3_QMZSS	329	1	A2	1
v3_QMZSS	33	1	lhe	1
v3_QMZSS	33	1	rhe	1
v3_QMZSS	33	1	LE	1
v3_QMZSS	33	1	MiPf	1
v3_QMZSS	33	1	LLPf	1
v3_QMZSS	33	1	RLPf	1
v3_QMZSS	33	1	LMPf	1
v3_QMZSS	33	1	RMPf	1
v3_QMZSS	33	1	LDFr	1
v3_QMZSS	33	1	RDFr	1
v3_QMZSS	33	1	LMFr	1
v3_QMZSS	33	1	RMFr	1
v3_QMZSS	33	1	LLFr	1
v3_QMZSS	33	1	RLFr	1
v3_QMZSS	33	1	LMCe	1
v3_QMZSS	33	1	RMCe	1
v3_QMZSS	33	1	LDCe	1
v3_QMZSS	33	1	RDCe	1
v3_QMZSS	33	1	MiCe	1
v3_QMZSS	33	1	MiPa	1
v3_QMZSS	33	1	LLTe	1
v3_QMZSS	33	1	RLTe	1
v3_QMZSS	33	1	LDPa	1
v3_QMZSS	33	1	RDPa	1
v3_QMZSS	33	1	LLOc	1
v3_QMZSS	33	1	RLOc	1
v3_QMZSS	33	1	LMOc	1
v3_QMZSS	33	1	RMOc	1
v3_QMZSS	33	1	MiOc	1
v3_QMZSS	33	1	A2	1
v3_QMZSS	333	1	lhe	1
v3_QMZSS	333	1	rhe	1
v3_QMZSS	333	1	LE	1
v3_QMZSS	333	1	MiPf	1
v3_QMZSS	333	1	LLPf	1
v3_QMZSS	333	1	RLPf	1
v3_QMZSS	333	1	LMPf	1
v3_QMZSS	333	1	RMPf	1
v3_QMZSS	333	1	LDFr	1
v3_QMZSS	333	1	RDFr	1
v3_QMZSS	333	1	LMFr	1
v3_QMZSS	333	1	RMFr	1
v3_QMZSS	333	1	LLFr	1
v3_QMZSS	333	1	RLFr	1
v3_QMZSS	333	1	LMCe	1
v3_QMZSS	333	1	RMCe	1
v3_QMZSS	333	1	LDCe	1
v3_QMZSS	333	1	RDCe	1
v3_QMZSS	333	1	MiCe	1
v3_QMZSS	333	1	MiPa	1
v3_QMZSS	333	1	LLTe	1
v3_QMZSS	333	1	RLTe	1
v3_QMZSS	333	1	LDPa	1
v3_QMZSS	333	1	RDPa	1
v3_QMZSS	333	1	LLOc	1
v3_QMZSS	333	1	RLOc	1
v3_QMZSS	333	1	LMOc	1
v3_QMZSS	333	1	RMOc	1
v3_QMZSS	333	1	MiOc	1
v3_QMZSS	333	1	A2	1
v3_QMZSS	336	1	lhe	1
v3_QMZSS	336	1	rhe	1
v3_QMZSS	336	1	LE	1
v3_QMZSS	336	1	MiPf	1
v3_QMZSS	336	1	LLPf	1
v3_QMZSS	336	1	RLPf	1
v3_QMZSS	336	1	LMPf	1
v3_QMZSS	336	1	RMPf	1
v3_QMZSS	336	1	LDFr	1
v3_QMZSS	336	1	RDFr	1
v3_QMZSS	336	1	LMFr	1
v3_QMZSS	336	1	RMFr	1
v3_QMZSS	336	1	LLFr	1
v3_QMZSS	336	1	RLFr	1
v3_QMZSS	336	1	LMCe	1
v3_QMZSS	336	1	RMCe	1
v3_QMZSS	336	1	LDCe	1
v3_QMZSS	336	1	RDCe	1
v3_QMZSS	336	1	MiCe	1
v3_QMZSS	336	1	MiPa	1
v3_QMZSS	336	1	LLTe	1
v3_QMZSS	336	1	RLTe	1
v3_QMZSS	336	1	LDPa	1
v3_QMZSS	336	1	RDPa	1
v3_QMZSS	336	1	LLOc	1
v3_QMZSS	336	1	RLOc	1
v3_QMZSS	336	1	LMOc	1
v3_QMZSS	336	1	RMOc	1
v3_QMZSS	336	1	MiOc	1
v3_QMZSS	336	1	A2	1
v3_QMZSS	342	1	lhe	1
v3_QMZSS	342	1	rhe	1
v3_QMZSS	342	1	LE	1
v3_QMZSS	342	1	MiPf	1
v3_QMZSS	342	1	LLPf	1
v3_QMZSS	342	1	RLPf	1
v3_QMZSS	342	1	LMPf	1
v3_QMZSS	342	1	RMPf	1
v3_QMZSS	342	1	LDFr	1
v3_QMZSS	342	1	RDFr	1
v3_QMZSS	342	1	LMFr	1
v3_QMZSS	342	1	RMFr	1
v3_QMZSS	342	1	LLFr	1
v3_QMZSS	342	1	RLFr	1
v3_QMZSS	342	1	LMCe	1
v3_QMZSS	342	1	RMCe	1
v3_QMZSS	342	1	LDCe	1
v3_QMZSS	342	1	RDCe	1
v3_QMZSS	342	1	MiCe	1
v3_QMZSS	342	1	MiPa	1
v3_QMZSS	342	1	LLTe	1
v3_QMZSS	342	1	RLTe	1
v3_QMZSS	342	1	LDPa	1
v3_QMZSS	342	1	RDPa	1
v3_QMZSS	342	1	LLOc	1
v3_QMZSS	342	1	RLOc	1
v3_QMZSS	342	1	LMOc	1
v3_QMZSS	342	1	RMOc	1
v3_QMZSS	342	1	MiOc	1
v3_QMZSS	342	1	A2	1
v3_QMZSS	348	1	lhe	1
v3_QMZSS	348	1	rhe	1
v3_QMZSS	348	1	LE	1
v3_QMZSS	348	1	MiPf	1
v3_QMZSS	348	1	LLPf	1
v3_QMZSS	348	1	RLPf	1
v3_QMZSS	348	1	LMPf	1
v3_QMZSS	348	1	RMPf	1
v3_QMZSS	348	1	LDFr	1
v3_QMZSS	348	1	RDFr	1
v3_QMZSS	348	1	LMFr	1
v3_QMZSS	348	1	RMFr	1
v3_QMZSS	348	1	LLFr	1
v3_QMZSS	348	1	RLFr	1
v3_QMZSS	348	1	LMCe	1
v3_QMZSS	348	1	RMCe	1
v3_QMZSS	348	1	LDCe	1
v3_QMZSS	348	1	RDCe	1
v3_QMZSS	348	1	MiCe	1
v3_QMZSS	348	1	MiPa	1
v3_QMZSS	348	1	LLTe	1
v3_QMZSS	348	1	RLTe	1
v3_QMZSS	348	1	LDPa	1
v3_QMZSS	348	1	RDPa	1
v3_QMZSS	348	1	LLOc	1
v3_QMZSS	348	1	RLOc	1
v3_QMZSS	348	1	LMOc	1
v3_QMZSS	348	1	RMOc	1
v3_QMZSS	348	1	MiOc	1
v3_QMZSS	348	1	A2	1
v3_QMZSS	35	1	lhe	1
v3_QMZSS	35	1	rhe	1
v3_QMZSS	35	1	LE	1
v3_QMZSS	35	1	MiPf	1
v3_QMZSS	35	1	LLPf	1
v3_QMZSS	35	1	RLPf	1
v3_QMZSS	35	1	LMPf	1
v3_QMZSS	35	1	RMPf	1
v3_QMZSS	35	1	LDFr	1
v3_QMZSS	35	1	RDFr	1
v3_QMZSS	35	1	LMFr	1
v3_QMZSS	35	1	RMFr	1
v3_QMZSS	35	1	LLFr	1
v3_QMZSS	35	1	RLFr	1
v3_QMZSS	35	1	LMCe	1
v3_QMZSS	35	1	RMCe	1
v3_QMZSS	35	1	LDCe	1
v3_QMZSS	35	1	RDCe	1
v3_QMZSS	35	1	MiCe	1
v3_QMZSS	35	1	MiPa	1
v3_QMZSS	35	1	LLTe	1
v3_QMZSS	35	1	RLTe	1
v3_QMZSS	35	1	LDPa	1
v3_QMZSS	35	1	RDPa	1
v3_QMZSS	35	1	LLOc	1
v3_QMZSS	35	1	RLOc	1
v3_QMZSS	35	1	LMOc	1
v3_QMZSS	35	1	RMOc	1
v3_QMZSS	35	1	MiOc	1
v3_QMZSS	35	1	A2	1
v3_QMZSS	351	1	lhe	1
v3_QMZSS	351	1	rhe	1
v3_QMZSS	351	1	LE	1
v3_QMZSS	351	1	MiPf	1
v3_QMZSS	351	1	LLPf	1
v3_QMZSS	351	1	RLPf	1
v3_QMZSS	351	1	LMPf	1
v3_QMZSS	351	1	RMPf	1
v3_QMZSS	351	1	LDFr	1
v3_QMZSS	351	1	RDFr	1
v3_QMZSS	351	1	LMFr	1
v3_QMZSS	351	1	RMFr	1
v3_QMZSS	351	1	LLFr	1
v3_QMZSS	351	1	RLFr	1
v3_QMZSS	351	1	LMCe	1
v3_QMZSS	351	1	RMCe	1
v3_QMZSS	351	1	LDCe	1
v3_QMZSS	351	1	RDCe	1
v3_QMZSS	351	1	MiCe	1
v3_QMZSS	351	1	MiPa	1
v3_QMZSS	351	1	LLTe	1
v3_QMZSS	351	1	RLTe	1
v3_QMZSS	351	1	LDPa	1
v3_QMZSS	351	1	RDPa	1
v3_QMZSS	351	1	LLOc	1
v3_QMZSS	351	1	RLOc	1
v3_QMZSS	351	1	LMOc	1
v3_QMZSS	351	1	RMOc	1
v3_QMZSS	351	1	MiOc	1
v3_QMZSS	351	1	A2	1
v3_QMZSS	357	1	lhe	1
v3_QMZSS	357	1	rhe	1
v3_QMZSS	357	1	LE	1
v3_QMZSS	357	1	MiPf	1
v3_QMZSS	357	1	LLPf	1
v3_QMZSS	357	1	RLPf	1
v3_QMZSS	357	1	LMPf	1
v3_QMZSS	357	1	RMPf	1
v3_QMZSS	357	1	LDFr	1
v3_QMZSS	357	1	RDFr	1
v3_QMZSS	357	1	LMFr	1
v3_QMZSS	357	1	RMFr	1
v3_QMZSS	357	1	LLFr	1
v3_QMZSS	357	1	RLFr	1
v3_QMZSS	357	1	LMCe	1
v3_QMZSS	357	1	RMCe	1
v3_QMZSS	357	1	LDCe	1
v3_QMZSS	357	1	RDCe	1
v3_QMZSS	357	1	MiCe	1
v3_QMZSS	357	1	MiPa	1
v3_QMZSS	357	1	LLTe	1
v3_QMZSS	357	1	RLTe	1
v3_QMZSS	357	1	LDPa	1
v3_QMZSS	357	1	RDPa	1
v3_QMZSS	357	1	LLOc	1
v3_QMZSS	357	1	RLOc	1
v3_QMZSS	357	1	LMOc	1
v3_QMZSS	357	1	RMOc	1
v3_QMZSS	357	1	MiOc	1
v3_QMZSS	357	1	A2	1
v3_QMZSS	358	1	lhe	1
v3_QMZSS	358	1	rhe	1
v3_QMZSS	358	1	LE	1
v3_QMZSS	358	1	MiPf	1
v3_QMZSS	358	1	LLPf	1
v3_QMZSS	358	1	RLPf	1
v3_QMZSS	358	1	LMPf	1
v3_QMZSS	358	1	RMPf	1
v3_QMZSS	358	1	LDFr	1
v3_QMZSS	358	1	RDFr	1
v3_QMZSS	358	1	LMFr	1
v3_QMZSS	358	1	RMFr	1
v3_QMZSS	358	1	LLFr	1
v3_QMZSS	358	1	RLFr	1
v3_QMZSS	358	1	LMCe	1
v3_QMZSS	358	1	RMCe	1
v3_QMZSS	358	1	LDCe	1
v3_QMZSS	358	1	RDCe	1
v3_QMZSS	358	1	MiCe	1
v3_QMZSS	358	1	MiPa	1
v3_QMZSS	358	1	LLTe	1
v3_QMZSS	358	1	RLTe	1
v3_QMZSS	358	1	LDPa	1
v3_QMZSS	358	1	RDPa	1
v3_QMZSS	358	1	LLOc	1
v3_QMZSS	358	1	RLOc	1
v3_QMZSS	358	1	LMOc	1
v3_QMZSS	358	1	RMOc	1
v3_QMZSS	358	1	MiOc	1
v3_QMZSS	358	1	A2	1
v3_QMZSS	359	1	lhe	1
v3_QMZSS	359	1	rhe	1
v3_QMZSS	359	1	LE	1
v3_QMZSS	359	1	MiPf	1
v3_QMZSS	359	1	LLPf	1
v3_QMZSS	359	1	RLPf	1
v3_QMZSS	359	1	LMPf	1
v3_QMZSS	359	1	RMPf	1
v3_QMZSS	359	1	LDFr	1
v3_QMZSS	359	1	RDFr	1
v3_QMZSS	359	1	LMFr	1
v3_QMZSS	359	1	RMFr	1
v3_QMZSS	359	1	LLFr	1
v3_QMZSS	359	1	RLFr	1
v3_QMZSS	359	1	LMCe	1
v3_QMZSS	359	1	RMCe	1
v3_QMZSS	359	1	LDCe	1
v3_QMZSS	359	1	RDCe	1
v3_QMZSS	359	1	MiCe	1
v3_QMZSS	359	1	MiPa	1
v3_QMZSS	359	1	LLTe	1
v3_QMZSS	359	1	RLTe	1
v3_QMZSS	359	1	LDPa	1
v3_QMZSS	359	1	RDPa	1
v3_QMZSS	359	1	LLOc	1
v3_QMZSS	359	1	RLOc	1
v3_QMZSS	359	1	LMOc	1
v3_QMZSS	359	1	RMOc	1
v3_QMZSS	359	1	MiOc	1
v3_QMZSS	359	1	A2	1
v3_QMZSS	362	1	lhe	1
v3_QMZSS	362	1	rhe	1
v3_QMZSS	362	1	LE	1
v3_QMZSS	362	1	MiPf	1
v3_QMZSS	362	1	LLPf	1
v3_QMZSS	362	1	RLPf	1
v3_QMZSS	362	1	LMPf	1
v3_QMZSS	362	1	RMPf	1
v3_QMZSS	362	1	LDFr	1
v3_QMZSS	362	1	RDFr	1
v3_QMZSS	362	1	LMFr	1
v3_QMZSS	362	1	RMFr	1
v3_QMZSS	362	1	LLFr	1
v3_QMZSS	362	1	RLFr	1
v3_QMZSS	362	1	LMCe	1
v3_QMZSS	362	1	RMCe	1
v3_QMZSS	362	1	LDCe	1
v3_QMZSS	362	1	RDCe	1
v3_QMZSS	362	1	MiCe	1
v3_QMZSS	362	1	MiPa	1
v3_QMZSS	362	1	LLTe	1
v3_QMZSS	362	1	RLTe	1
v3_QMZSS	362	1	LDPa	1
v3_QMZSS	362	1	RDPa	1
v3_QMZSS	362	1	LLOc	1
v3_QMZSS	362	1	RLOc	1
v3_QMZSS	362	1	LMOc	1
v3_QMZSS	362	1	RMOc	1
v3_QMZSS	362	1	MiOc	1
v3_QMZSS	362	1	A2	1
v3_QMZSS	363	1	lhe	1
v3_QMZSS	363	1	rhe	1
v3_QMZSS	363	1	LE	1
v3_QMZSS	363	1	MiPf	1
v3_QMZSS	363	1	LLPf	1
v3_QMZSS	363	1	RLPf	1
v3_QMZSS	363	1	LMPf	1
v3_QMZSS	363	1	RMPf	1
v3_QMZSS	363	1	LDFr	1
v3_QMZSS	363	1	RDFr	1
v3_QMZSS	363	1	LMFr	1
v3_QMZSS	363	1	RMFr	1
v3_QMZSS	363	1	LLFr	1
v3_QMZSS	363	1	RLFr	1
v3_QMZSS	363	1	LMCe	1
v3_QMZSS	363	1	RMCe	1
v3_QMZSS	363	1	LDCe	1
v3_QMZSS	363	1	RDCe	1
v3_QMZSS	363	1	MiCe	1
v3_QMZSS	363	1	MiPa	1
v3_QMZSS	363	1	LLTe	1
v3_QMZSS	363	1	RLTe	1
v3_QMZSS	363	1	LDPa	1
v3_QMZSS	363	1	RDPa	1
v3_QMZSS	363	1	LLOc	1
v3_QMZSS	363	1	RLOc	1
v3_QMZSS	363	1	LMOc	1
v3_QMZSS	363	1	RMOc	1
v3_QMZSS	363	1	MiOc	1
v3_QMZSS	363	1	A2	1
v3_QMZSS	366	1	lhe	1
v3_QMZSS	366	1	rhe	1
v3_QMZSS	366	1	LE	1
v3_QMZSS	366	1	MiPf	1
v3_QMZSS	366	1	LLPf	1
v3_QMZSS	366	1	RLPf	1
v3_QMZSS	366	1	LMPf	1
v3_QMZSS	366	1	RMPf	1
v3_QMZSS	366	1	LDFr	1
v3_QMZSS	366	1	RDFr	1
v3_QMZSS	366	1	LMFr	1
v3_QMZSS	366	1	RMFr	1
v3_QMZSS	366	1	LLFr	1
v3_QMZSS	366	1	RLFr	1
v3_QMZSS	366	1	LMCe	1
v3_QMZSS	366	1	RMCe	1
v3_QMZSS	366	1	LDCe	1
v3_QMZSS	366	1	RDCe	1
v3_QMZSS	366	1	MiCe	1
v3_QMZSS	366	1	MiPa	1
v3_QMZSS	366	1	LLTe	1
v3_QMZSS	366	1	RLTe	1
v3_QMZSS	366	1	LDPa	1
v3_QMZSS	366	1	RDPa	1
v3_QMZSS	366	1	LLOc	1
v3_QMZSS	366	1	RLOc	1
v3_QMZSS	366	1	LMOc	1
v3_QMZSS	366	1	RMOc	1
v3_QMZSS	366	1	MiOc	1
v3_QMZSS	366	1	A2	1
v3_QMZSS	367	1	lhe	1
v3_QMZSS	367	1	rhe	1
v3_QMZSS	367	1	LE	1
v3_QMZSS	367	1	MiPf	1
v3_QMZSS	367	1	LLPf	1
v3_QMZSS	367	1	RLPf	1
v3_QMZSS	367	1	LMPf	1
v3_QMZSS	367	1	RMPf	1
v3_QMZSS	367	1	LDFr	1
v3_QMZSS	367	1	RDFr	0
v3_QMZSS	367	1	LMFr	1
v3_QMZSS	367	1	RMFr	1
v3_QMZSS	367	1	LLFr	1
v3_QMZSS	367	1	RLFr	1
v3_QMZSS	367	1	LMCe	1
v3_QMZSS	367	1	RMCe	1
v3_QMZSS	367	1	LDCe	1
v3_QMZSS	367	1	RDCe	1
v3_QMZSS	367	1	MiCe	1
v3_QMZSS	367	1	MiPa	1
v3_QMZSS	367	1	LLTe	1
v3_QMZSS	367	1	RLTe	1
v3_QMZSS	367	1	LDPa	1
v3_QMZSS	367	1	RDPa	1
v3_QMZSS	367	1	LLOc	1
v3_QMZSS	367	1	RLOc	1
v3_QMZSS	367	1	LMOc	1
v3_QMZSS	367	1	RMOc	1
v3_QMZSS	367	1	MiOc	1
v3_QMZSS	367	1	A2	1
v3_QMZSS	368	1	lhe	0
v3_QMZSS	368	1	rhe	0
v3_QMZSS	368	1	LE	0
v3_QMZSS	368	1	MiPf	0
v3_QMZSS	368	1	LLPf	0
v3_QMZSS	368	1	RLPf	0
v3_QMZSS	368	1	LMPf	0
v3_QMZSS	368	1	RMPf	0
v3_QMZSS	368	1	LDFr	0
v3_QMZSS	368	1	RDFr	0
v3_QMZSS	368	1	LMFr	0
v3_QMZSS	368	1	RMFr	0
v3_QMZSS	368	1	LLFr	0
v3_QMZSS	368	1	RLFr	0
v3_QMZSS	368	1	LMCe	0
v3_QMZSS	368	1	RMCe	0
v3_QMZSS	368	1	LDCe	0
v3_QMZSS	368	1	RDCe	0
v3_QMZSS	368	1	MiCe	0
v3_QMZSS	368	1	MiPa	0
v3_QMZSS	368	1	LLTe	0
v3_QMZSS	368	1	RLTe	0
v3_QMZSS	368	1	LDPa	0
v3_QMZSS	368	1	RDPa	0
v3_QMZSS	368	1	LLOc	0
v3_QMZSS	368	1	RLOc	0
v3_QMZSS	368	1	LMOc	0
v3_QMZSS	368	1	RMOc	0
v3_QMZSS	368	1	MiOc	0
v3_QMZSS	368	1	A2	0
v3_QMZSS	370	1	lhe	1
v3_QMZSS	370	1	rhe	1
v3_QMZSS	370	1	LE	1
v3_QMZSS	370	1	MiPf	1
v3_QMZSS	370	1	LLPf	1
v3_QMZSS	370	1	RLPf	1
v3_QMZSS	370	1	LMPf	1
v3_QMZSS	370	1	RMPf	1
v3_QMZSS	370	1	LDFr	1
v3_QMZSS	370	1	RDFr	1
v3_QMZSS	370	1	LMFr	1
v3_QMZSS	370	1	RMFr	1
v3_QMZSS	370	1	LLFr	1
v3_QMZSS	370	1	RLFr	1
v3_QMZSS	370	1	LMCe	1
v3_QMZSS	370	1	RMCe	1
v3_QMZSS	370	1	LDCe	1
v3_QMZSS	370	1	RDCe	1
v3_QMZSS	370	1	MiCe	1
v3_QMZSS	370	1	MiPa	1
v3_QMZSS	370	1	LLTe	1
v3_QMZSS	370	1	RLTe	1
v3_QMZSS	370	1	LDPa	1
v3_QMZSS	370	1	RDPa	1
v3_QMZSS	370	1	LLOc	1
v3_QMZSS	370	1	RLOc	1
v3_QMZSS	370	1	LMOc	1
v3_QMZSS	370	1	RMOc	1
v3_QMZSS	370	1	MiOc	1
v3_QMZSS	370	1	A2	1
v3_QMZSS	39	1	lhe	1
v3_QMZSS	39	1	rhe	1
v3_QMZSS	39	1	LE	1
v3_QMZSS	39	1	MiPf	1
v3_QMZSS	39	1	LLPf	1
v3_QMZSS	39	1	RLPf	1
v3_QMZSS	39	1	LMPf	1
v3_QMZSS	39	1	RMPf	1
v3_QMZSS	39	1	LDFr	1
v3_QMZSS	39	1	RDFr	1
v3_QMZSS	39	1	LMFr	1
v3_QMZSS	39	1	RMFr	1
v3_QMZSS	39	1	LLFr	1
v3_QMZSS	39	1	RLFr	1
v3_QMZSS	39	1	LMCe	1
v3_QMZSS	39	1	RMCe	1
v3_QMZSS	39	1	LDCe	1
v3_QMZSS	39	1	RDCe	1
v3_QMZSS	39	1	MiCe	1
v3_QMZSS	39	1	MiPa	1
v3_QMZSS	39	1	LLTe	1
v3_QMZSS	39	1	RLTe	1
v3_QMZSS	39	1	LDPa	1
v3_QMZSS	39	1	RDPa	1
v3_QMZSS	39	1	LLOc	1
v3_QMZSS	39	1	RLOc	1
v3_QMZSS	39	1	LMOc	1
v3_QMZSS	39	1	RMOc	1
v3_QMZSS	39	1	MiOc	1
v3_QMZSS	39	1	A2	1
v3_QMZSS	4	1	lhe	1
v3_QMZSS	4	1	rhe	1
v3_QMZSS	4	1	LE	1
v3_QMZSS	4	1	MiPf	1
v3_QMZSS	4	1	LLPf	1
v3_QMZSS	4	1	RLPf	1
v3_QMZSS	4	1	LMPf	1
v3_QMZSS	4	1	RMPf	1
v3_QMZSS	4	1	LDFr	1
v3_QMZSS	4	1	RDFr	1
v3_QMZSS	4	1	LMFr	1
v3_QMZSS	4	1	RMFr	1
v3_QMZSS	4	1	LLFr	1
v3_QMZSS	4	1	RLFr	1
v3_QMZSS	4	1	LMCe	1
v3_QMZSS	4	1	RMCe	1
v3_QMZSS	4	1	LDCe	1
v3_QMZSS	4	1	RDCe	1
v3_QMZSS	4	1	MiCe	1
v3_QMZSS	4	1	MiPa	1
v3_QMZSS	4	1	LLTe	1
v3_QMZSS	4	1	RLTe	1
v3_QMZSS	4	1	LDPa	1
v3_QMZSS	4	1	RDPa	1
v3_QMZSS	4	1	LLOc	1
v3_QMZSS	4	1	RLOc	1
v3_QMZSS	4	1	LMOc	1
v3_QMZSS	4	1	RMOc	1
v3_QMZSS	4	1	MiOc	1
v3_QMZSS	4	1	A2	1
v3_QMZSS	405	1	lhe	1
v3_QMZSS	405	1	rhe	1
v3_QMZSS	405	1	LE	1
v3_QMZSS	405	1	MiPf	1
v3_QMZSS	405	1	LLPf	1
v3_QMZSS	405	1	RLPf	1
v3_QMZSS	405	1	LMPf	1
v3_QMZSS	405	1	RMPf	1
v3_QMZSS	405	1	LDFr	1
v3_QMZSS	405	1	RDFr	1
v3_QMZSS	405	1	LMFr	1
v3_QMZSS	405	1	RMFr	1
v3_QMZSS	405	1	LLFr	1
v3_QMZSS	405	1	RLFr	1
v3_QMZSS	405	1	LMCe	1
v3_QMZSS	405	1	RMCe	1
v3_QMZSS	405	1	LDCe	1
v3_QMZSS	405	1	RDCe	1
v3_QMZSS	405	1	MiCe	1
v3_QMZSS	405	1	MiPa	1
v3_QMZSS	405	1	LLTe	1
v3_QMZSS	405	1	RLTe	1
v3_QMZSS	405	1	LDPa	1
v3_QMZSS	405	1	RDPa	1
v3_QMZSS	405	1	LLOc	1
v3_QMZSS	405	1	RLOc	1
v3_QMZSS	405	1	LMOc	1
v3_QMZSS	405	1	RMOc	1
v3_QMZSS	405	1	MiOc	1
v3_QMZSS	405	1	A2	1
v3_QMZSS	406	1	lhe	1
v3_QMZSS	406	1	rhe	1
v3_QMZSS	406	1	LE	1
v3_QMZSS	406	1	MiPf	1
v3_QMZSS	406	1	LLPf	1
v3_QMZSS	406	1	RLPf	1
v3_QMZSS	406	1	LMPf	1
v3_QMZSS	406	1	RMPf	1
v3_QMZSS	406	1	LDFr	1
v3_QMZSS	406	1	RDFr	1
v3_QMZSS	406	1	LMFr	1
v3_QMZSS	406	1	RMFr	1
v3_QMZSS	406	1	LLFr	1
v3_QMZSS	406	1	RLFr	1
v3_QMZSS	406	1	LMCe	1
v3_QMZSS	406	1	RMCe	1
v3_QMZSS	406	1	LDCe	1
v3_QMZSS	406	1	RDCe	1
v3_QMZSS	406	1	MiCe	1
v3_QMZSS	406	1	MiPa	1
v3_QMZSS	406	1	LLTe	1
v3_QMZSS	406	1	RLTe	1
v3_QMZSS	406	1	LDPa	1
v3_QMZSS	406	1	RDPa	1
v3_QMZSS	406	1	LLOc	1
v3_QMZSS	406	1	RLOc	1
v3_QMZSS	406	1	LMOc	1
v3_QMZSS	406	1	RMOc	1
v3_QMZSS	406	1	MiOc	1
v3_QMZSS	406	1	A2	1
v3_QMZSS	407	1	lhe	1
v3_QMZSS	407	1	rhe	1
v3_QMZSS	407	1	LE	1
v3_QMZSS	407	1	MiPf	1
v3_QMZSS	407	1	LLPf	1
v3_QMZSS	407	1	RLPf	1
v3_QMZSS	407	1	LMPf	1
v3_QMZSS	407	1	RMPf	1
v3_QMZSS	407	1	LDFr	1
v3_QMZSS	407	1	RDFr	1
v3_QMZSS	407	1	LMFr	1
v3_QMZSS	407	1	RMFr	1
v3_QMZSS	407	1	LLFr	1
v3_QMZSS	407	1	RLFr	1
v3_QMZSS	407	1	LMCe	1
v3_QMZSS	407	1	RMCe	1
v3_QMZSS	407	1	LDCe	1
v3_QMZSS	407	1	RDCe	1
v3_QMZSS	407	1	MiCe	1
v3_QMZSS	407	1	MiPa	1
v3_QMZSS	407	1	LLTe	1
v3_QMZSS	407	1	RLTe	1
v3_QMZSS	407	1	LDPa	1
v3_QMZSS	407	1	RDPa	1
v3_QMZSS	407	1	LLOc	1
v3_QMZSS	407	1	RLOc	1
v3_QMZSS	407	1	LMOc	1
v3_QMZSS	407	1	RMOc	1
v3_QMZSS	407	1	MiOc	1
v3_QMZSS	407	1	A2	1
v3_QMZSS	408	1	lhe	1
v3_QMZSS	408	1	rhe	1
v3_QMZSS	408	1	LE	1
v3_QMZSS	408	1	MiPf	1
v3_QMZSS	408	1	LLPf	1
v3_QMZSS	408	1	RLPf	1
v3_QMZSS	408	1	LMPf	1
v3_QMZSS	408	1	RMPf	1
v3_QMZSS	408	1	LDFr	1
v3_QMZSS	408	1	RDFr	1
v3_QMZSS	408	1	LMFr	1
v3_QMZSS	408	1	RMFr	1
v3_QMZSS	408	1	LLFr	1
v3_QMZSS	408	1	RLFr	1
v3_QMZSS	408	1	LMCe	1
v3_QMZSS	408	1	RMCe	1
v3_QMZSS	408	1	LDCe	1
v3_QMZSS	408	1	RDCe	1
v3_QMZSS	408	1	MiCe	1
v3_QMZSS	408	1	MiPa	1
v3_QMZSS	408	1	LLTe	1
v3_QMZSS	408	1	RLTe	1
v3_QMZSS	408	1	LDPa	1
v3_QMZSS	408	1	RDPa	1
v3_QMZSS	408	1	LLOc	1
v3_QMZSS	408	1	RLOc	1
v3_QMZSS	408	1	LMOc	1
v3_QMZSS	408	1	RMOc	1
v3_QMZSS	408	1	MiOc	1
v3_QMZSS	408	1	A2	1
v3_QMZSS	409	1	lhe	1
v3_QMZSS	409	1	rhe	1
v3_QMZSS	409	1	LE	1
v3_QMZSS	409	1	MiPf	1
v3_QMZSS	409	1	LLPf	1
v3_QMZSS	409	1	RLPf	1
v3_QMZSS	409	1	LMPf	1
v3_QMZSS	409	1	RMPf	1
v3_QMZSS	409	1	LDFr	1
v3_QMZSS	409	1	RDFr	1
v3_QMZSS	409	1	LMFr	1
v3_QMZSS	409	1	RMFr	1
v3_QMZSS	409	1	LLFr	1
v3_QMZSS	409	1	RLFr	1
v3_QMZSS	409	1	LMCe	1
v3_QMZSS	409	1	RMCe	1
v3_QMZSS	409	1	LDCe	1
v3_QMZSS	409	1	RDCe	1
v3_QMZSS	409	1	MiCe	1
v3_QMZSS	409	1	MiPa	1
v3_QMZSS	409	1	LLTe	1
v3_QMZSS	409	1	RLTe	1
v3_QMZSS	409	1	LDPa	1
v3_QMZSS	409	1	RDPa	1
v3_QMZSS	409	1	LLOc	1
v3_QMZSS	409	1	RLOc	1
v3_QMZSS	409	1	LMOc	1
v3_QMZSS	409	1	RMOc	1
v3_QMZSS	409	1	MiOc	1
v3_QMZSS	409	1	A2	1
v3_QMZSS	410	1	lhe	1
v3_QMZSS	410	1	rhe	1
v3_QMZSS	410	1	LE	1
v3_QMZSS	410	1	MiPf	1
v3_QMZSS	410	1	LLPf	1
v3_QMZSS	410	1	RLPf	1
v3_QMZSS	410	1	LMPf	1
v3_QMZSS	410	1	RMPf	1
v3_QMZSS	410	1	LDFr	1
