Item,exp_ver,Subject,n_segment,uV,preadj_bline,prenoun_bline,ctx_n_words,adj_cond,noun_cond,adj,noun,lemma_adj,lemma_noun,constr_preadj,constr_postadj,gpt_logp_adj,freq_adj,pld20_adj,concr_adj,freq_noun,pld20_noun,concr_noun,p_preadj,p_postadj,DKL,c_trial,c_preadj_bline,c_prenoun_bline,c_DKL,c_p_preadj,c_p_postadj,c_constr_preadj,p_update,c_p_update,c_gpt_logp_adj
1,4,v4_VOCEC,24,-5.90274509803922,2.66805,-2.61965,14,top,low,important,note,important,note,0.313725490196078,0.448979591836735,-8.33079,10587,2.7,2.14,2731,1.15,4.61,0,0.0204081632653061,0.149756734617932,-0.954183183809723,4.9740914667223,0.832305080325472,-0.542439935307801,-0.257097629173156,-0.32678214971998,-0.14180258498463,0.0204081632653061,-0.0696845205468241,0.673921688086793
1,4,v4B_SWYKC,217,-0.0133333333333335,2.2292,-1.10465,14,top,low,important,note,important,note,0.313725490196078,0.448979591836735,-8.33079,10587,2.7,2.14,2731,1.15,4.61,0,0.0204081632653061,0.149756734617932,0.975816816190278,4.5352414667223,2.34730508032547,-0.542439935307801,-0.257097629173156,-0.32678214971998,-0.14180258498463,0.0204081632653061,-0.0696845205468241,0.673921688086793
1,4,v4B_UTBSZ,217,-13.4035294117647,-0.4615,-6.47084999999998,14,top,low,important,note,important,note,0.313725490196078,0.448979591836735,-8.33079,10587,2.7,2.14,2731,1.15,4.61,0,0.0204081632653061,0.149756734617932,0.975816816190278,1.8445414667223,-3.01889491967451,-0.542439935307801,-0.257097629173156,-0.32678214971998,-0.14180258498463,0.0204081632653061,-0.0696845205468241,0.673921688086793
1,4,v4B_XUAXC,217,-0.360147058823529,4.63225000000001,-4.52155,14,top,low,important,note,important,note,0.313725490196078,0.448979591836735,-8.33079,10587,2.7,2.14,2731,1.15,4.61,0,0.0204081632653061,0.149756734617932,0.975816816190278,6.93829146672232,-1.06959491967452,-0.542439935307801,-0.257097629173156,-0.32678214971998,-0.14180258498463,0.0204081632653061,-0.0696845205468241,0.673921688086793
100,1,v1_CYOCM,52,9.80475490196078,-15.7554999999999,3.39119999999999,12,low,top,thick,couch,thick,couch,0.333333333333333,0.508474576271186,-10.199353,713,1.6,4,1197,1.45,4.71,0.270833333333333,0.135593220338983,0.756531623972979,-0.674183183809723,-13.4494585332776,6.84315508032546,0.0643349540472461,0.0137357041601774,-0.211597092646303,-0.122194741847375,-0.13524011299435,-0.22533279680648,-1.19464131191321
100,1,v1_LSAXW,52,0.450245098039216,-2.7828,2.88175000000001,12,low,top,thick,couch,thick,couch,0.333333333333333,0.508474576271186,-10.199353,713,1.6,4,1197,1.45,4.71,0.270833333333333,0.135593220338983,0.756531623972979,-0.674183183809723,-0.476758533277701,6.33370508032548,0.0643349540472461,0.0137357041601774,-0.211597092646303,-0.122194741847375,-0.13524011299435,-0.22533279680648,-1.19464131191321
100,1,v1_palkm,52,-3.81200980392157,-13.9741,-9.5053,12,low,top,thick,couch,thick,couch,0.333333333333333,0.508474576271186,-10.199353,713,1.6,4,1197,1.45,4.71,0.270833333333333,0.135593220338983,0.756531623972979,-0.674183183809723,-11.6680585332777,-6.05334491967453,0.0643349540472461,0.0137357041601774,-0.211597092646303,-0.122194741847375,-0.13524011299435,-0.22533279680648,-1.19464131191321
100,1,v1_RDVZA,52,-1.9446568627451,13.61995,-2.43665,12,low,top,thick,couch,thick,couch,0.333333333333333,0.508474576271186,-10.199353,713,1.6,4,1197,1.45,4.71,0.270833333333333,0.135593220338983,0.756531623972979,-0.674183183809723,15.9259914667223,1.01530508032547,0.0643349540472461,0.0137357041601774,-0.211597092646303,-0.122194741847375,-0.13524011299435,-0.22533279680648,-1.19464131191321
100,1,v1_SWCAL,52,-1.49259803921569,-4.95245,-1.35239999999999,12,low,top,thick,couch,thick,couch,0.333333333333333,0.508474576271186,-10.199353,713,1.6,4,1197,1.45,4.71,0.270833333333333,0.135593220338983,0.756531623972979,-0.674183183809723,-2.64640853327769,2.09955508032549,0.0643349540472461,0.0137357041601774,-0.211597092646303,-0.122194741847375,-0.13524011299435,-0.22533279680648,-1.19464131191321
100,1,v1B_LNWMT,189,1.37612745098039,-1.95614999999999,0.69055,12,low,top,thick,couch,thick,couch,0.333333333333333,0.508474576271186,-10.199353,713,1.6,4,1197,1.45,4.71,0.270833333333333,0.135593220338983,0.756531623972979,0.695816816190277,0.349891466722311,4.14250508032547,0.0643349540472461,0.0137357041601774,-0.211597092646303,-0.122194741847375,-0.13524011299435,-0.22533279680648,-1.19464131191321
